87	0	252	252	1020
85	0	1020	1020	2236
112	0	2236	2236	3388
75	0	3388	4176	4614
120	0	4614	4614	5855
171	0	5855	6141	6885
56	0	6885	6885	7195
191	0	7195	7195	7691
127	0	7691	7691	7753
170	0	7753	7753	8063
184	0	8063	8063	8745
21	0	8745	8745	8931
41	0	8931	8931	9365
70	0	9365	9365	10295
34	0	10295	10295	11225
130	0	11225	11225	11597
153	0	11597	11597	12465
84	0	12465	12465	12713
137	0	12713	12713	13333
88	0	13333	13333	14201
140	0	14201	14201	14883
177	0	14883	15034	15107
165	0	15107	15107	16494
96	0	16494	16494	17370
142	0	17370	17370	18830
53	0	18830	19116	20232
110	0	20232	20232	20914
37	0	20914	20914	21906
17	0	21906	21906	22278
169	0	22278	22278	22650
159	0	22650	22650	23394
68	0	23394	23394	24324
147	0	24324	24324	25440
44	0	25440	25440	26618
124	0	26618	26618	26866
55	0	26866	26866	27238
160	0	27238	27238	27424
45	0	27424	27424	27858
94	0	27858	27858	28106
93	0	28106	28106	28416
47	0	28416	28416	28726
0	0	28726	28877	30118
181	0	30118	30118	30702
158	0	30702	30702	30994
157	0	30994	30994	31286
145	0	31286	31286	32162
186	0	32162	32162	32600
115	0	32600	32600	33038
99	0	33038	33038	33695
4	0	33695	33695	34571
40	0	34571	34857	35353
73	0	35353	35353	35725
190	0	35725	35725	36655
125	0	36655	36655	37647
36	0	37647	37647	38205
183	0	38205	38205	38453
69	0	38453	38453	39259
25	0	39259	39259	40065
117	0	40065	40065	41057
116	0	41057	41057	41491
101	0	41491	41491	41677
22	0	41677	41677	42855
16	0	42855	42855	43289
114	0	43289	43289	44219
63	0	44219	44219	44591
144	0	44591	44742	45545
141	0	45545	45545	46275
72	0	46275	46561	46995
5	0	46995	46995	47181
111	0	47181	47181	47925
71	0	47925	47925	49041
64	0	49041	49041	49227
103	0	49227	49227	49723
162	0	49723	49723	50343
163	0	50343	50343	50529
138	0	50529	50680	51191
135	0	51191	51191	52578
98	0	52578	52578	52724
65	0	52724	52724	53308
10	0	53308	53308	53965
9	0	53965	53965	54622
67	0	54622	54622	55279
48	0	55279	55279	55717
156	0	55717	55717	57031
126	0	57031	57031	57469
155	0	57469	57469	58345
20	0	58345	58345	58637
107	0	58637	58637	59440
175	0	59440	59440	59878
50	0	59878	59878	60097
80	0	60097	60097	61557
173	0	61557	61557	62506
13	0	62506	62506	63893
136	0	63893	63893	65061
146	0	65061	65061	65353
143	0	65353	65353	66521
24	0	66521	66521	67762
167	0	67762	67762	68784
188	0	68784	68784	69149
8	0	69149	69149	69295
195	0	69295	69295	69660
180	0	69660	69660	70536
2	0	70536	70822	71132
86	0	71132	71132	72124
121	0	72124	72124	72992
83	0	72992	72992	73736
178	0	73736	73887	75274
82	0	75274	75274	76077
49	0	76077	76077	77245
62	0	77245	77245	78632
29	0	78632	78632	78778
139	0	78778	78778	79873
97	0	79873	79873	80019
182	0	80019	80305	81235
18	0	81235	81235	81483
31	0	81483	81483	82041
23	0	82041	82041	82661
172	0	82661	82661	83281
113	0	83281	83281	84273
128	0	84273	84273	85513
108	0	85513	85513	86319
118	0	86319	86319	87373
79	0	87373	87373	88303
27	0	88303	88303	89543
197	0	89543	89543	90287
61	0	90287	90287	90411
60	0	90411	90411	91341
6	0	91341	91341	91961
15	0	91961	91961	92643
176	0	92643	92643	93077
187	0	93077	93077	93697
74	0	93697	93697	93883
33	0	93883	93883	94379
66	0	94379	94379	95123
76	0	95123	95274	96588
149	0	96588	96588	97902
52	0	97902	97902	98705
168	0	98705	98705	99654
123	0	99654	99940	100746
54	0	100746	100746	101428
196	0	101428	101428	102420
35	0	102420	102420	103412
131	0	103412	103412	104218
91	0	104218	104923	105307
104	0	105307	105307	105755
119	0	105755	105755	105947
1	0	105947	105947	107035
179	0	107035	107035	108123
95	0	108123	108123	108571
39	0	108571	108571	109787
38	0	109787	109787	110107
42	0	110107	110107	110683
199	0	110683	110683	111003
154	0	111003	111003	111899
19	0	111899	111899	112027
134	0	112027	112027	112475
166	0	112475	112475	113179
185	0	113179	113179	113499
32	0	113499	113499	114139
109	0	114139	114139	115227
100	0	115227	115227	116123
77	0	116123	116123	116955
105	0	116955	116955	117659
164	0	117659	117659	118619
106	0	118619	118619	119515
189	0	119515	119515	120411
46	0	120411	120411	120859
11	0	120859	120859	121755
3	0	121755	121755	122203
192	0	122203	122203	122779
194	0	122779	122779	123035
78	0	123035	123035	124251
90	0	124251	124251	125019
12	0	125019	125019	125083
57	0	125083	125083	125339
150	0	125339	125339	125595
30	0	125595	125595	125979
148	0	125979	125979	126683
81	0	126683	126683	127707
28	0	127707	127707	128667
7	0	128667	128667	129883
92	0	129883	129883	130267
14	0	130267	130267	131483
89	0	131483	131483	131995
152	0	131995	131995	132955
151	0	132955	132955	134171
174	0	134171	134171	134427
58	0	134427	134427	135003
59	0	135003	135003	135259
122	0	135259	135259	136475
132	0	136475	136475	136795
51	0	136795	136795	137243
133	0	137243	137243	138203
161	0	138203	138203	139419
193	0	139419	139419	139675
198	0	139675	139675	140059
102	0	140059	140059	141019
26	0	141019	141019	141531
129	0	141531	141531	141659
43	0	141659	141659	142171
